
122,ARGANIL,2019-11-01 01:00:00,15,1747.1,11.425
123,ARGANIL,2019-11-01 01:00:00,16,1850.15,11.85897
124,ARGANIL,2019-11-01 01:00:00,17,1940.74359,11.7325
125,ARGANIL,2019-11-01 01:00:00,18,1914.45,11.20256
126,ARGANIL,2019-11-01 01:10:00,1,1949.41026,12.3675
127,ARGANIL,2019-11-01 01:10:00,2,1994.0,13.235
128,ARGANIL,2019-11-01 01:10:00,3,2001.23684,12.7825
129,ARGANIL,2019-11-01 01:10:00,4,2032.71053,14.07949
130,ARGANIL,2019-11-01 01:10:00,5,1959.25641,13.90526
131,ARGANIL,2019-11-01 01:10:00,6,2056.2,13.305
132,ARGANIL,2019-11-01 01:10:00,7,2055.25,13.0718
133,ARGANIL,2019-11-01 01:10:00,8,2043.57895,12.6
134,ARGANIL,2019-11-01 01:10:00,9,1951.39474,11.9718
135,ARGANIL,2019-11-01 01:10:00,10,2017.675,12.36923
136,ARGANIL,2019-11-01 01:10:00,11,2003.51282,12.4
137,ARGANIL,2019-11-01 01:10:00,12,1993.1,12.425
138,ARGANIL,2019-11-01 01:10:00,13,1887.275,11.94359
139,ARGANIL,2019-11-01 01:10:00,14,1719.55,11.0641
140,ARGANIL,2019-11-01 01:10:00,15,1718.23077,11.59744
141,ARGANIL,2019-11-01 01:10:00,16,1980.15385,12.4675
142,ARGANIL,2019-11-01 01:10:00,17,2038.825,12.2
143,ARGANIL,2019-11-01 01:10:00,18,1984.3,11.51
144,ARGANIL,2019-11-01 01:20:00,1,1918.53846,12.03684
145,ARGANIL,2019-11-01 01:20:00,2,1969.5641,12.02308
146,ARGANIL,2019-11-01 01:20:00,3,1965.84615,11.92162
147,ARGANIL,2019-11-01 01:20:00,4,2004.07692,11.78718
148,ARGANIL,2019-11-01 01:20:00,5,2052.34211,12.25278
149,ARGANIL,2019-11-01 01:20:00,6,2052.08108,12.90263
150,ARGANIL,2019-11-01 01:20:00,7,1978.65789,12.63846
151,ARGANIL,2019-11-01 01:20:00,8,1981.42105,12.44103
152,ARGANIL,2019-11-01 01:20:00,9,1870.30769,11.31351
153,ARGANIL,2019-11-01 01:20:00,10,1924.79487,11.76757
154,ARGANIL,2019-11-01 01:20:00,11,2014.46154,12.32895
155,ARGANIL,2019-11-01 01:20:00,12,1942.41026,12.26842
156,ARGANIL,2019-11-01 01:20:00,13,1963.97436,11.79474
157,ARGANIL,2019-11-01 01:20:00,14,1823.23077,11.74872
158,ARGANIL,2019-11-01 01:20:00,15,1924.12821,11.78974
159,ARGANIL,2019-11-01 01:20:00,16,2025.76923,12.35
160,ARGANIL,2019-11-01 01:20:00,17,1986.23077,11.81316
161,ARGANIL,2019-11-01 01:20:00,18,1906.84211,11.2641
162,ARGANIL,2019-11-01 01:30:00,1,1914.1,11.545
163,ARGANIL,2019-11-01 01:30:00,2,1885.23077,12.34722
164,ARGANIL,2019-11-01 01:30:00,3,2016.525,12.3975
165,ARGANIL,2019-11-01 01:30:00,4,2015.725,12.8775
166,ARGANIL,2019-11-01 01:30:00,5,2052.1,12.64722
167,ARGANIL,2019-11-01 01:30:00,6,2053.71795,13.07436
168,ARGANIL,2019-11-01 01:30:00,7,2026.425,12.54103
169,ARGANIL,2019-11-01 01:30:00,8,1946.92105,12.27105
170,ARGANIL,2019-11-01 01:30:00,9,1951.38462,11.93158
171,ARGANIL,2019-11-01 01:30:00,10,2001.775,11.83514
172,ARGANIL,2019-11-01 01:30:00,11,2051.125,12.32
173,ARGANIL,2019-11-01 01:30:00,12,1972.68421,12.24359
174,ARGANIL,2019-11-01 01:30:00,13,1862.53846,11.76923
175,ARGANIL,2019-11-01 01:30:00,14,1701.6,10.82308
176,ARGANIL,2019-11-01 01:30:00,15,1917.75,11.7641
177,ARGANIL,2019-11-01 01:30:00,16,1921.1,11.68205
178,ARGANIL,2019-11-01 01:30:00,17,1990.05,11.62778
179,ARGANIL,2019-11-01 01:30:00,18,2008.68421,11.31316
180,ARGANIL,2019-11-01 01:40:00,1,2026.8,13.16316
181,ARGANIL,2019-11-01 01:40:00,2,1967.35,12.78947
182,ARGANIL,2019-11-01 01:40:00,3,1980.84211,11.89737
183,ARGANIL,2019-11-01 01:40:00,4,1927.89744,12.75263
184,ARGANIL,2019-11-01 01:40:00,5,2057.61538,12.78649
185,ARGANIL,2019-11-01 01:40:00,6,2055.825,12.82821
186,ARGANIL,2019-11-01 01:40:00,7,2059.11111,12.655
187,ARGANIL,2019-11-01 01:40:00,8,2013.725,12.855
188,ARGANIL,2019-11-01 01:40:00,9,1912.89474,11.95128
